Group Name,Aviary Name,Cage,Species Name,Ring no,Gender,Proven,Bird status
Conure,Lory,H08,Sun Conure,CKRE1617,Female,Non proven,Hold
Conure,Lory,H08,Sun Conure,CKRE1625,Male,Non proven,Hold
Conure,Lory,H09,Sun Conure,CKRE1592,Female,Non proven,Hold
Conure,Lory,H09,Sun Conure,CKRE1597,Male,Non proven,Hold
Conure,Lory,H10,Sun Conure,CKRE1345,Male,Non proven,Hold
Conure,Lory,H10,Sun Conure,CKRE1338,Female,Non proven,Hold
Conure,Lory,H11,Sun Conure,CKRE1613,Male,Non proven,Hold
Conure,Lory,H11,Sun Conure,CKRE1319,Female,Non proven,Hold
Conure,Lory,H12,Sun Conure,CKRE1292,Female,Non proven,Hold
Conure,Lory,H12,Sun Conure,CKRE1568,Male,Non proven,Hold
Conure,Lory,H13,Sun Conure,CKRE1275,Female,Non proven,Hold
Conure,Lory,H13,Sun Conure,CKRE1603,Male,Non proven,Hold
Conure,Lory,H14,Sun Conure,CKRE1970,Female,Non proven,Hold
Conure,Lory,H14,Sun Conure,CKRE1647,Male,Non proven,Hold
Conure,Lory,H15,Sun Conure,CKRE1622,Female,Non proven,Hold
Conure,Lory,H15,Sun Conure,CKRE1588,Male,Non proven,Hold
Conure,Lory,H16,Sun Conure,CKRE1277,Female,Non proven,Hold
Conure,Lory,H16,Sun Conure,CKRE1594,Male,Non proven,Hold
Conure,Lory,H17,Sun Conure,CKRE1600,Female,Non proven,Hold
Conure,Lory,H17,Sun Conure,CKRE1634,Male,Non proven,Hold
Conure,Lory,H18,Sun Conure,CKRE1595,Female,Non proven,Hold
Conure,Lory,H18,Sun Conure,CKRE1593,Male,Non proven,Hold
Conure,Lory,H19,Crimson Bellied Conure,LPV016,,Proven,Hold
Conure,Lory,H19,Crimson Bellied Conure,1DEERS176,,Proven,Hold
Conure,Lory,H20,Sun Conure,GB2927,Female,Proven,Hold
Conure,Lory,H20,Sun Conure,GB2707,MALE,Proven,Hold
Conure,Lory,H21,Crimson Bellied Conure,GLITUS48,Female,Proven,Hold
Conure,Lory,H21,Crimson Bellied Conure,AF25,Male,Proven,Hold
Conure,Lory,H22,Sun Conure,GB2799,Male,Proven,Hold
Conure,Lory,H22,Sun Conure,GB2868,Female,Proven,Hold
Lory,Lory,H23,Black Capped Lory,JFS11,Male,Semi adult,Hold
Lory,Lory,H24,Chattering Lory,CKRD1410,Male,Semi adult,Hold
Conure,Lory,H25,Janday conure,CKR057,Male,Semi adult,Hold
Conure,Lory,H26,Sun Conure,GD2692,Male,Proven,Hold
Conure,Lory,H26,Sun Conure,GD3183,Female,Proven,Hold
Conure,Lory,I 01,Crimson Bellied Conure,TJ0789,Female,Non proven,Hold
Conure,Lory,I 01,Crimson Bellied Conure,AP72786,Male,Non proven,Hold
Conure,Lory,I 02,Crimson Bellied Conure,137,Male,Non proven,Hold
Conure,Lory,I 02,Crimson Bellied Conure,HUANG.480,Female,Non proven,Hold
Conure,Lory,I 03,Crimson Bellied Conure,HMS.19.197,,Non proven,Hold
Conure,Lory,I 03,Crimson Bellied Conure,S.K319,,Non proven,Hold
Conure,Lory,I 04,Crimson Bellied Conure,163,,Proven,Hold
Conure,Lory,I 04,Crimson Bellied Conure,3879,,Proven,Hold
Parrot,Lory,I 05,Caique,CKR21,,Proven,Hold
Parrot,Lory,I 05,Caique,OMC038,,Proven,Hold
Conure,Lory,I 06,Crimson Bellied Conure,PRCHAEARYRAVS063,,Proven,Hold
Conure,Lory,I 06,Crimson Bellied Conure,AJWA06,,Proven,Hold
Parrot,Lory,I 07,Caique,G01,,Proven,Hold
Parrot,Lory,I 07,Caique,NORING,,Proven,Hold
Conure,Lory,I 08,Crimson Bellied Conure,FAESAL547,,Proven,Hold
Conure,Lory,I 08,Crimson Bellied Conure,376,,Proven,Hold
Conure,Lory,I 09,Blue throated Conure,NORING,,Proven,Hold
Conure,Lory,I 09,Blue throated Conure,NORING,,Proven,Hold
Conure,Lory,I 10,Crimson Bellied Conure,RAGHU001,,Non proven,Hold
Conure,Lory,I 10,Crimson Bellied Conure,RAJA110,,Non proven,Hold
Conure,Lory,I 11,Sun Conure,CKRE1614,Female,Non proven,Hold
Conure,Lory,I11,Sun Conure,CKRE1596,Male,Non proven,Hold
Conure,Lory,I 12,Crimson Bellied Conure,HOANG.571,Female,Proven,Hold
Conure,Lory,I 12,Crimson Bellied Conure,6R.FO248,Male,Proven,Hold
Conure,Lory,I 13,Sun & Janday Conure,CKRE1589,Male,Non proven,Hold
Conure,Lory,I13,Sun & Janday Conure,CKRE1569,Female,Non proven,Hold
Conure,Lory,I 14,Crimson Bellied Conure,DVJ001,,Non proven,Hold
Conure,Lory,I 14,Crimson Bellied Conure,DOONPET132,,Non proven,Hold
Conure,Lory,I 15,Sun Conure,CKRE1624,Female,Non proven,Hold
Conure,Lory,I 15,Sun Conure,CKRE1552,Male,Non proven,Hold
Conure,Lory,I 16,Crimson Bellied Conure,GPWLWL0335515001,,Non proven,Hold
Conure,Lory,I 16,Crimson Bellied Conure,ATR025,,Non proven,Hold
Conure,Lory,I17,Sun Conure,CKRE1627,Male,Non proven,Hold
Conure,Lory,I 17,Sun Conure,CKRE1325,Female,Non proven,Hold
Conure,Lory,I 18,Crimson Bellied Conure,ABML55937010044,,Non proven,Hold
Conure,Lory,I 18,Crimson Bellied Conure,SIVA523,,Non proven,Hold
Conure,Lory,I 19,Sun Conure,CKRE1630,Female,Non proven,Hold
Conure,Lory,I 19,Sun Conure,CKRE1525,Male,Non proven,Hold
Conure,Lory,I 20,Crimson Bellied Conure,GB2569,Female,Non proven,Hold
Conure,Lory,I 20,Crimson Bellied Conure,GB2585,Male,Non proven,Hold
Conure,Lory,I 21,Sun Conure,CKRE1644,Female,Non proven,Hold
Conure,Lory,I 21,Sun Conure,CKRE1527,Male,Non proven,Hold
Conure,Lory,I 22,Crimson Bellied Conure,FAISAL125,Female,Proven,Hold
Conure,Lory,I 22,Crimson Bellied Conure,YM132,Male,Proven,Hold
Conure,Lory,J01,Sun Conure,CKRE1620,Female,Non proven,Hold
Conure,Lory,J01,Sun Conure,CKRE1629,Male,Non proven,Hold
Lory,Lory,J02,Violet necked Lory,VPW10,Female,Single,Hold
Lory,Lory,J02,Violet necked Lory,CKRD503,Female,Single,Hold
Conure,Lory,J03,Sun Conure,CKRE1331,Female,Non proven,Hold
Conure,Lory,J03,Sun Conure,CKRE1274,Male,Non proven,Hold
Conure,Lory,J04,Sun Conure,CKRE1606,Female,Non proven,Hold
Conure,Lory,J04,Sun Conure,CKRE1317,Male,Non proven,Hold
Conure,Lory,J05,Sun Conure,CKRE1814,Female,Non proven,Hold
Conure,Lory,J05,Sun Conure,CKRE1333,Male,Non proven,Hold
Conure,Lory,J06,Sun Conure,CKRE1313,Female,Non proven,Hold
Conure,Lory,J06,Sun Conure,CKRE1343,Male,Non proven,Hold
Conure,Lory,J07,Sun Conure,CKRD1383,Male,Proven,Hold
Conure,Lory,J07,Sun Conure,CKRD151,Female,Proven,Hold
Conure,Lory,J08,Sun Conure,CKRE1973,Female,Non proven,Hold
Conure,Lory,J08,Sun Conure,CKRE1336,Male,Non proven,Hold
Conure,Lory,J09,Sun Conure,CKRE1102,Female,Non proven,Hold
Conure,Lory,J09,Sun Conure,CKRE1095,Male,Non proven,Hold
Conure,Lory,J10,Sun Conure,CKRE1097,Female,Non proven,Hold
Conure,Lory,J10,Sun Conure,CKRE1462,Male,Non proven,Hold
Conure,Lory,J11,Sun Conure,CKRE1093,Male,Non proven,Hold
Conure,Lory,J12,Sun Conure,CKRD346,Female,Non proven,Hold
Conure,Lory,J12,Sun Conure,CKRD258,Male,Non proven,Hold
Conure,Lory,J13,Sun Conure,CKRE1727,Female,Non proven,Hold
Conure,Lory,J13,Sun Conure,CKRE1483,Male,Non proven,Hold
Conure,Lory,J14,Sun Conure,CKRD338,Female,Non proven,Hold
Conure,Lory,J14,Sun Conure,CKRD178,Male,Non proven,Hold
Conure,Lory,J15,Sun Conure,CKRE1306,Female,Non proven,Hold
Conure,Lory,J15,Sun Conure,CKRE1323,Male,Non proven,Hold
Conure,Lory,J16,Sun Conure,CKRE1500,Female,Non proven,Hold
Conure,Lory,J16,Sun Conure,CKRE1492,Male,Non proven,Hold
Conure,Lory,J17,Sun Conure,CKRE1961,Male,Non proven,Hold
Conure,Lory,J17,Sun Conure,CKRE1726,Female,Non proven,Hold
Conure,Lory,J18,Sun Conure,CKRE1985,Male,Non proven,Hold
Conure,Lory,J18,Sun Conure,CKRE1485,Female,Non proven,Hold
Conure,Lory,J19,Sun Conure,CKRE1766,Male,Proven,Hold
Conure,Lory,J19,Sun Conure,CKRE1787,Female,Proven,Hold
Conure,Lory,J20,Sun Conure,CKRE1285,Male,Non proven,Hold
Conure,Lory,J20,Sun Conure,CKRE1780,Female,Non proven,Hold
Conure,Lory,J21,Sun Conure,CKRE1123,Male,Non proven,Hold
Conure,Lory,J21,Sun Conure,CKRE1987,Female,Non proven,Hold
Conure,Lory,J22,Sun Conure,CKRE1491,Male,Non proven,Hold
Conure,Lory,J22,Sun Conure,CKRE1112,Female,Non proven,Hold
Conure,Lory,K01,Sun Conure,CKRE1056,Male,Non proven,Hold
Conure,Lory,K01,Sun Conure,CKRE1126,Female,Non proven,Hold
Conure,Lory,K02,Sun Conure,CKRE1111,Male,Non proven,Hold
Conure,Lory,K02,Sun Conure,CKRE1089,Female,Non proven,Hold
Conure,Lory,K03,Sun Conure,CKRE1114,Male,Non proven,Hold
Conure,Lory,K03,Sun Conure,CKRE1711,Female,Non proven,Hold
Conure,Lory,K04,Sun Conure,CKRE1765,Male,Non proven,Hold
Conure,Lory,K04,Sun Conure,CKRE1998,Female,Non proven,Hold
Conure,Lory,K05,Sun Conure,CKRE1827,Male,Non proven,Hold
Conure,Lory,K05,Sun Conure,CKRE1307,Female,Non proven,Hold
Conure,Lory,K06,Sun Conure,CKRE1565,Male,Non proven,Hold
Conure,Lory,K06,Sun Conure,CKRE1837,Female,Non proven,Hold
Conure,Lory,K07,Sun Conure,CKRE1495,Male,Non proven,Hold
Conure,Lory,K07,Sun Conure,CKRE1118,Female,Non proven,Hold
Conure,Lory,K08,Sun Conure,CKRE1706,Male,Proven,Hold
Conure,Lory,K08,Sun Conure,CKRE1139,Female,Proven,Hold
Conure,Lory,K09,Sun Conure,CKRE1131,Male,Non proven,Hold
Conure,Lory,K09,Sun Conure,CKRE1251,Female,Non proven,Hold
Conure,Lory,K10,Sun Conure,CKRE2003,Male,Non proven,Hold
Conure,Lory,K10,Sun Conure,CKRE2027,Female,Non proven,Hold
Conure,Lory,K11,Sun Conure,CKRE1497,Male,Non proven,Hold
Conure,Lory,K11,Sun Conure,CKRE1461,Female,Non proven,Hold
Conure,Lory,K12,Sun Conure,CKRE1802,Male,Non proven,Hold
Conure,Lory,K12,Sun Conure,CKRE1993,Female,Non proven,Hold
Conure,Lory,K13,Sun Conure,CKRE1767,Male,Proven,Hold
Conure,Lory,K13,Sun Conure,CKRE2004,Female,Proven,Hold
Conure,Lory,K14,Sun Conure,CKRE1755,Male,Non proven,Hold
Conure,Lory,K14,Sun Conure,CKRE1756,Female,Non proven,Hold
Conure,Lory,K15,Sun Conure,CKRE1478,Male,Non proven,Hold
Conure,Lory,K15,Sun Conure,CKRE1335,Female,Non proven,Hold
Conure,Lory,K16,Sun Conure,CKRE1994,Male,Non proven,Hold
Conure,Lory,K16,Sun Conure,CKRE1348,Female,Non proven,Hold
Conure,Lory,K17,Sun Conure,CKRE2000,Male,Non proven,Hold
Conure,Lory,K17,Sun Conure,CKRE1789,Female,Non proven,Hold
Conure,Lory,K18,Sun Conure,CKRE1476,Male,Non proven,Hold
Conure,Lory,K18,Sun Conure,CKRE1730,Female,Non proven,Hold
Conure,Lory,K19,Sun Conure,CKRE1533,Male,Non proven,Hold
Conure,Lory,K19,Sun Conure,CKRE1646,Female,Non proven,Hold
Conure,Lory,K20,Sun Conure,CKRE1465,Male,Semi adult,Hold
Conure,Lory,K20,Janday Conure,CKRE1796,Female,Non proven,Hold
Conure,Lory,K21,Sun Conure,CKRE1760,Male,Non proven,Hold
Conure,Lory,K21,Sun Conure,CKRE1278,Female,Non proven,Hold
Conure,Lory,K22,Sun Conure,CKRE1764,Male,Non proven,Hold
Conure,Lory,K22,Sun Conure,CKRE1701,Female,Non proven,Hold
Conure,Macaw,M02,Sun Conure,CKRE1062,Female,Semi adult,Hold
Conure,Macaw,M02,Sun Conure,CKRE1648,Male,Semi adult,Hold
Conure,Macaw,M02,Sun Conure,CKRF724,Male,Semi adult,Hold
Conure,Macaw,M02,Sun & Janday Conure,CKRF880,Male,Semi adult,Hold
Conure,Macaw,M02,Sun Conure,CKRE1293,Male,Semi adult,Hold
Conure,Macaw,M02,Sun Conure,CKRF725,Female,Semi adult,Hold
Conure,Macaw,M02,Sun Conure,CKRF811,Male,Semi adult,Hold
Conure,Macaw,M02,Sun Conure,CKRF722,Male,Semi adult,Hold
Conure,Macaw,M02,Sun Conure,CKRE1340,Female,Semi adult,Hold
Conure,Macaw,M02,Sun Conure,CKRF839,Female,Semi adult,Hold
Conure,Macaw,M03,Sun Conure,CKRF888,Female,Semi adult,Hold
Conure,Macaw,M03,Sun Conure,CKRF840,Female,Semi adult,Hold
Conure,Macaw,M03,Sun & Janday Conure,NORING,,Semi adult,Hold
Conure,Macaw,M03,Sun Conure,CKRE2002,Male,Semi adult,Hold
Conure,Macaw,M03,Sun Conure,CKRF872,Female,Semi adult,Hold
Conure,Macaw,M03,Sun Conure,CKRF831,Female,Semi adult,Hold
Conure,Macaw,M03,Sun Conure,CKRF881,Male,Semi adult,Hold
Conure,Macaw,M03,Sun & Janday Conure,CKRF717,Female,Semi adult,Hold
Conure,Macaw,M03,Sun Conure,CKRF836,Female,Semi adult,Hold
Conure,Macaw,M04,Sun Conure,CKRE1535,Female,Semi adult,Hold
Conure,Macaw,M04,Sun Conure,CKRF877,Male,Semi adult,Hold
Conure,Macaw,M04,Sun Conure,CKRF712,,Semi adult,Hold
Conure,Macaw,M04,Sun Conure,CKRF862,Male,Semi adult,Hold
Conure,Macaw,M04,Sun Conure,CKRF827,Male,Semi adult,Hold
Conure,Macaw,M04,Sun Conure,CKRF151,Male,Semi adult,Hold
Conure,Macaw,M04,Sun Conure,CKRF878,Male,Semi adult,Hold
Conure,Macaw,M04,Sun & Janday Conure,CKRF838,Male,Semi adult,Hold
Conure,Macaw,M04,Sun Conure,CKRF887,Female,Semi adult,Hold
Conure,Macaw,M05,Sun Conure,CKRF826,Female,Semi adult,Hold
Conure,Macaw,M05,Sun Conure,CKRF834,Male,Semi adult,Hold
Conure,Macaw,M05,Sun Conure,CKRF858,Male,Semi adult,Hold
Conure,Macaw,M05,Sun Conure,CKRF854,Female,Semi adult,Hold
Conure,Macaw,M05,Sun Conure,CKRF701,Male,Semi adult,Hold
Conure,Macaw,M05,Sun Conure,CKRF185,Female,Semi adult,Hold
Conure,Macaw,M05,Sun Conure,CKRF748,Male,Semi adult,Hold
Conure,Macaw,M05,Sun Conure,CKRF921,Male,Semi adult,Hold
Conure,Macaw,M05,Sun Conure,CKRF707,Male,Semi adult,Hold
Conure,Macaw,M05,Sun Conure,CKRF946,Male,Semi adult,Hold
Conure,Macaw,M06,Sun Conure,CKRF857,Female,Semi adult,Hold
Conure,Macaw,M06,Sun Conure,CKRF829,Male,Semi adult,Hold
Conure,Macaw,M06,Sun Conure,CKRF705,Female,Semi adult,Hold
Conure,Macaw,M06,Sun Conure,CKRF710,Male,Semi adult,Hold
Conure,Macaw,M06,Sun Conure,CKRF855,Female,Semi adult,Hold
Conure,Macaw,M06,Sun Conure,CKRF925,Male,Semi adult,Hold
Conure,Macaw,M06,Sun Conure,CKRF711,Male,Semi adult,Hold
Conure,Macaw,M06,Sun Conure,CKRF716,Male,Semi adult,Hold
Conure,Macaw,M06,Sun Conure,CKRF706,Male,Semi adult,Hold
Conure,Macaw,M06,Sun Conure,CKRF703,Male,Semi adult,Hold
Conure,Macaw,M07,Sun Conure,CKRF924,Female,Semi adult,Hold
Conure,Macaw,M07,Sun Conure,CKRE1328,Male,Semi adult,Hold
Conure,Macaw,M07,Sun Conure,CKRF718,Male,Semi adult,Hold
Conure,Macaw,M07,Sun Conure,CKRF844,Female,Semi adult,Hold
Conure,Macaw,M07,Sun Conure,CKRF837,Male,Semi adult,Hold
Conure,Macaw,M07,Sun Conure,CKRF775,Female,Semi adult,Hold
Conure,Macaw,M07,Sun Conure,CKRF861,Male,Semi adult,Hold
Conure,Macaw,M07,Sun Conure,CKRF747,Male,Semi adult,Hold
Conure,Macaw,M07,Janday Conure,CKRF866,Male,Semi adult,Hold
Conure,Macaw,M08,Sun Conure,CKRF920,Male,Semi adult,Hold
Conure,Macaw,M08,Sun Conure,CKRF914,Female,Semi adult,Hold
Conure,Macaw,M08,Sun Conure,CKRF944,Male,Semi adult,Hold
Conure,Macaw,M08,Sun Conure,CKRF800,Female,Semi adult,Hold
Conure,Macaw,M08,Sun Conure,CKRF999,Male,Semi adult,Hold
Conure,Macaw,M08,Sun Conure,CKRF871,Male,Semi adult,Hold
Conure,Macaw,M08,Sun Conure,CKRF945,Male,Semi adult,Hold
Conure,Macaw,M08,Sun Conure,CKRF843,Female,Semi adult,Hold
Conure,Macaw,M08,Sun Conure,CKRF886,Male,Semi adult,Hold
Conure,Macaw,M08,Sun Conure,CKRF830,Male,Semi adult,Hold
Conure,Macaw,M09,Sun Conure,CKRF948,Male,Semi adult,Hold
Conure,Macaw,M09,Sun Conure,CKRF997,Male,Semi adult,Hold
Conure,Macaw,M09,Sun Conure,CKRF869,Male,Semi adult,Hold
Conure,Macaw,M09,Sun Conure,CKRF771,Male,Semi adult,Hold
Conure,Macaw,M09,Sun Conure,CKRF833,Male,Semi adult,Hold
Conure,Macaw,M09,Sun Conure,CKRF873,Female,Semi adult,Hold
Conure,Macaw,M09,Sun Conure,CKRF892,Female,Semi adult,Hold
Conure,Macaw,M09,Sun Conure,CKRF695,Female,Semi adult,Hold
Conure,Macaw,M09,Sun Conure,CKRF958,Male,Semi adult,Hold
Conure,Macaw,M09,Sun Conure,CKRF962,Male,Semi adult,Hold
Conure,Macaw,M10,Sun Conure,CKRF961,Female,Semi adult,Hold
Conure,Macaw,M10,Sun Conure,CKRF1000,Female,Semi adult,Hold
Conure,Macaw,M10,Sun Conure,CKRF967,Male,Semi adult,Hold
Conure,Macaw,M10,Sun Conure,CKRF700,Female,Semi adult,Hold
Conure,Macaw,M10,Sun Conure,CKRF694,Male,Semi adult,Hold
Conure,Macaw,M10,Sun Conure,CKRF693,Female,Semi adult,Hold
Conure,Macaw,M10,Sun Conure,CKRF919,Male,Semi adult,Hold
Conure,Macaw,M10,Sun Conure,CKRF956,Male,Semi adult,Hold
Conure,Macaw,M11,Sun Conure,CKRF931,Female,Semi adult,Hold
Conure,Macaw,M11,Sun Conure,CKRF908,Male,Semi adult,Hold
Conure,Macaw,M11,Sun Conure,CKRF930,Male,Semi adult,Hold
Conure,Macaw,M11,Sun Conure,CKRF038,Male,Semi adult,Hold
Conure,Macaw,M11,Sun Conure,CKRF935,Male,Semi adult,Hold
Conure,Macaw,M11,Janday Conure,CKRF934,Male,Semi adult,Hold
Conure,Macaw,M11,Sun Conure,CKRF987,Female,Semi adult,Hold
Conure,Macaw,M11,Sun Conure,CKRF926,Male,Semi adult,Hold
Conure,Macaw,M11,Sun Conure,CKRF688,Male,Semi adult,Hold
Conure,Macaw,M11,Sun Conure,CKRF972,Male,Semi adult,Hold
Monk,Macaw,M12,Monk-Blue,GB225,Male,Semi adult,Hold
Monk,Macaw,M12,Monk-Blue,RS13P89,Female,Semi adult,Hold
Monk,Macaw,M12,Monk-Lutino,147794,Male,Semi adult,Hold
Monk,Macaw,M12,Monk-Lutino,CZ1425,Female,Semi adult,Hold
Monk,Macaw,M12,Monk-Lutino,CKRC289,Female,Semi adult,Hold
Monk,Macaw,M12,Monk-Blue,LP01E96013,Male,Semi adult,Hold
Monk,Macaw,M12,Monk-Blue,VV03E85,Male,Semi adult,Hold
Monk,Macaw,M12,Monk-Blue,EK0206E13010,Male,Semi adult,Hold
Monk,Macaw,M12,Monk-Dilute Blue,CKRB28,Male,Semi adult,Hold
Monk,Macaw,M12,Monk-Blue Cinnamon,SBWQUP002,Female,Semi adult,Hold
Monk,Macaw,M12,Monk-Green,JV11F147,Female,Semi adult,Hold
Monk,Macaw,M12,Monk-Green,AS12E407,Male,Semi adult,Hold
Monk,Macaw,M12,Monk-Green,AS12E48314,Male,Semi adult,Hold
Monk,Macaw,M12,Monk-Green,AS12E48814,Female,Semi adult,Hold
Monk,Macaw,M12,Monk-Green,AS12E48714,Female,Semi adult,Hold
Monk,Macaw,M12,Monk-Green,JV11F116,Male,Semi adult,Hold
Monk,Macaw,M12,Monk-Blue,CKRC260,Female,Semi adult,Hold
Monk,Macaw,M12,Monk-Blue,CKRA392/CKRA394,Male,Semi adult,Hold
Conure,Macaw,M13,Sun Conure,CKRE2070,,Semi adult,Hold
Conure,Macaw,M13,Sun Conure,CKRF004,Male,Semi adult,Hold
Conure,Macaw,M13,Sun Conure,CKRF006,Female,Semi adult,Hold
Conure,Macaw,M13,Sun Conure,CKRF983,Female,Semi adult,Hold
Conure,Macaw,M13,Janday Conure,CKRF036,Male,Semi adult,Hold
Conure,Macaw,M13,Janday Conure,CKRF968,Male,Semi adult,Hold
Conure,Macaw,M13,Janday Conure,CKRF907,Female,Semi adult,Hold
Conure,Macaw,M13,Sun Conure,CKRF001,Female,Semi adult,Hold
Conure,Macaw,M13,Sun & Janday Conure,CKRE1486,Female,Semi adult,Hold
Conure,Macaw,M13,Sun Conure,CKRF083,Male,Semi adult,Hold
Conure,Macaw,M15,Sun Conure,CKRE1318,Female,Semi adult,Hold
Conure,Macaw,M15,Sun Conure,GB,Female,Semi adult,Hold
Conure,Macaw,M16,Sun Conure,CKRF689,Male,Semi adult,Hold
Conure,Macaw,M16,Sun & Janday Conure,CKRF139,Female,Semi adult,Hold
Conure,Macaw,M16,Janday Conure,CKRF696,Female,Semi adult,Hold
Conure,Macaw,M16,Sun Conure,CKRF003,Male,Semi adult,Hold
Conure,Macaw,M16,Sun Conure,CKRF021,Male,Semi adult,Hold
Conure,Macaw,M16,Sun Conure,CKRF901,Male,Semi adult,Hold
Conure,Macaw,M16,Sun Conure,CKRF953,Female,Semi adult,Hold
Conure,Macaw,M16,Sun Conure,CKRF007,Female,Semi adult,Hold
Conure,Macaw,M16,Sun Conure,CKRF697,Male,Semi adult,Hold
Conure,Macaw,M16,Sun Conure,CKRF082,Female,Semi adult,Hold
Conure,Macaw,M17,Sun Conure,CKRF087,Male,Semi adult,Hold
Conure,Macaw,M17,Sun Conure,CKRF685,Female,Semi adult,Hold
Conure,Macaw,M17,Sun Conure,CKRF802,Female,Semi adult,Hold
Conure,Macaw,M17,Sun Conure,CKRF804,Male,Semi adult,Hold
Conure,Macaw,M17,Sun Conure,CKRF824,Female,Semi adult,Hold
Conure,Macaw,M17,Sun Conure,CKRF849,Male,Semi adult,Hold
Conure,Macaw,M17,Sun Conure,CKRF848,Male,Semi adult,Hold
Conure,Macaw,M17,Sun Conure,CKRF885,Male,Semi adult,Hold
Conure,Macaw,M17,Sun Conure,CKRF807,Female,Semi adult,Hold
Conure,Macaw,M17,Sun Conure,CKRF805,Male,Semi adult,Hold
Conure,Macaw,M18,Sun Conure,CKRF714,Female,Semi adult,Hold
Conure,Macaw,M18,Sun Conure,CKRF816,Female,Semi adult,Hold
Conure,Macaw,M18,Sun Conure,CKRF896,Male,Semi adult,Hold
Conure,Macaw,M18,Sun Conure,CKRF171,Female,Semi adult,Hold
Conure,Macaw,M18,Sun Conure,CKRF147,Male,Semi adult,Hold
Conure,Macaw,M18,Sun Conure,CKRF188,Male,Semi adult,Hold
Conure,Macaw,M18,Sun Conure,CKRF850,Male,Semi adult,Hold
Conure,Macaw,M18,Sun Conure,CKRF822,Female,Semi adult,Hold
Conure,Macaw,M18,Sun Conure,CKRF159,Male,Semi adult,Hold
Conure,Macaw,M18,Sun Conure,CKRF897,Female,Semi adult,Hold
Conure,Macaw,M19,Sun Conure,CKRF715,Female,Semi adult,Hold
Conure,Macaw,M19,Sun Conure,CKRF890,Female,Semi adult,Hold
Conure,Macaw,M19,Sun Conure,CKRF803,Male,Semi adult,Hold
Conure,Macaw,M19,Sun Conure,CKRF641,Female,Semi adult,Hold
Conure,Macaw,M19,Sun Conure,CKRF640,Female,Semi adult,Hold
Conure,Macaw,M19,Sun Conure,CKRF684,Female,Semi adult,Hold
Conure,Macaw,M19,Sun Conure,CKRE1875,Female,Semi adult,Hold
Conure,Macaw,M19,Sun Conure,CKRE1878,Male,Semi adult,Hold
Conure,Macaw,M19,Sun Conure,CKRE1877,Male,Semi adult,Hold
Conure,Macaw,M19,Sun Conure,CKRF674,Male,Semi adult,Hold
Conure,Macaw,M21,Sun Conure,CKRF798,Female,Semi adult,Hold
Conure,Macaw,M21,Sun Conure,CKRF708,Female,Semi adult,Hold
Conure,Macaw,M21,Sun Conure,CKRF702,Female,Semi adult,Hold
Conure,Macaw,M21,Sun Conure,CKRF979,Male,Semi adult,Hold
Conure,Macaw,M21,Sun Conure,CKRF911,Male,Semi adult,Hold
Conure,Macaw,M21,Sun Conure,CKRF860,Female,Semi adult,Hold
Conure,Macaw,M21,Sun Conure,CKRF713,Female,Semi adult,Hold
Conure,Macaw,M21,Sun Conure,CKRF856,Male,Semi adult,Hold
Conure,Macaw,M21,Sun Conure,CKRF746,Male,Semi adult,Hold
Conure,Macaw,M22,Sun Conure,CKRE1083,Female,Non proven,Hold
Conure,Macaw,M22,Sun Conure,GD2883,Male,Semi adult,Hold
Conure,Macaw,M23,Sun Conure,CKRF752,,Semi adult,Hold
Conure,Macaw,M23,Sun Conure,CKRF321,,Semi adult,Hold
Conure,Macaw,M23,Janday conure,CKRF575,,Semi adult,Hold
Conure,Macaw,M23,Sun Conure,CKRF306,,Semi adult,Hold
Conure,Macaw,M23,Sun Conure,CKRF571,,Semi adult,Hold
Conure,Macaw,M23,Sun Conure,CKRF346,,Semi adult,Hold
Conure,Macaw,M23,Sun Conure,CKRF320,,Semi adult,Hold
Conure,Macaw,M23,Sun Conure,CKRF569,,Semi adult,Hold
Conure,Macaw,M23,Sun & Janday Conure,CKRF323,,Semi adult,Hold
Conure,Macaw,M23,Sun Conure,CKRE1199,,Semi adult,Hold
Conure,Macaw,M23,Sun Conure,CKRF204,,Semi adult,Hold
Conure,Macaw,M23,Sun Conure,CKRF163,,Semi adult,Hold
Conure,Macaw,M23,Sun Conure,CKRF303,,Semi adult,Hold
Conure,Macaw,M24,Sun Conure,CKRF922,Male,Semi adult,Hold
Conure,Macaw,M24,Sun Conure,CKRF709,Female,Semi adult,Hold
Conure,Macaw,M24,Sun Conure,CKRF923,Female,Semi adult,Hold
Conure,Macaw,M24,Sun Conure,CKRF899,Female,Semi adult,Hold
Conure,Macaw,M24,Sun Conure,CKRF057,Male,Semi adult,Hold
Conure,Macaw,M24,Sun Conure,CKRF056,Male,Semi adult,Hold
Conure,Macaw,M24,Sun Conure,CKRF058,Male,Semi adult,Hold
Conure,Macaw,M24,Sun Conure,CKRF676,Female,Semi adult,Hold
Conure,Macaw,M24,Sun Conure,CKRE1876,Male,Semi adult,Hold
Conure,Macaw,M24,Sun Conure,CKRF938,Female,Semi adult,Hold
Conure,Macaw,M25,Crimson Bellied Conure,MONI.140,,Semi adult,Hold
Conure,Macaw,M25,Crimson Bellied Conure,NORING,,Semi adult,Hold
Conure,Macaw,M25,Crimson Bellied Conure,GB2511,Male,Semi adult,Hold
Conure,Macaw,M25,Sun Conure,GB3054,Male,Proven,Hold
