Group Name,Aviary Name,Cage,Species Name,Ring no,Gender,Proven,Bird status
Lory,Cockatoo,C40,Red Lory ,CKRE1232,,Semi Adult,Hold
Lory,Cockatoo,C40,Red Lory ,CKRD679,,Semi Adult,Hold
Lory,Cockatoo,C40,Red Lory ,CKRD1422,,Semi Adult,Hold
LORY,Cockatoo,C41,Chattering Lory,GVR05,,Semi Adult,Hold
LORY,Cockatoo,C41,Chattering Lory,GVR06,,Semi Adult,Hold
Lorikeet,Cockatoo,C42,Swainson Lorikeet,CKRF1975,,Semi Adult,Hold
Lorikeet,Cockatoo,C42,Swainson Lorikeet,CKRE1995,,Semi Adult,Hold
Lorikeet,Cockatoo,C42,Swainson Lorikeet,CKRE1977,,Semi Adult,Hold
Lorikeet,Cockatoo,C42,Swainson Lorikeet,CKRE1464,,Semi Adult,Hold
Lorikeet,Cockatoo,C42,Swainson Lorikeet,CKRE1980,,Semi Adult,Hold
Lorikeet,Cockatoo,C42,Swainson Lorikeet,CKRE1981,,Semi Adult,Hold
Lorikeet,Cockatoo,C42,Swainson Lorikeet,CKRE1474,,Semi Adult,Hold
Lorikeet,Cockatoo,C42,Swainson Lorikeet,CKRE1051,,Semi Adult,Hold
Lorikeet,Cockatoo,C42,Swainson Lorikeet,CKRE1979,,Semi Adult,Hold
Lory,Cockatoo,C43,Yellow bibbed Lory,CKRD1411,,Semi Adult,Hold
Lory,Cockatoo,C44,Red Lory ,CKRD1582,,Semi Adult,Hold
Lory,Cockatoo,C44,Red Lory ,CKRD1534,,Semi Adult,Hold
Lory,Cockatoo,C44,Red Lory ,CKRE1242,,Semi Adult,Hold
Lory,Cockatoo,C44,Red Lory ,CKRE1227,,Semi Adult,Hold
Lory,Cockatoo,C44,Red Lory ,CKRD1585,,Semi Adult,Hold
Lory,Cockatoo,C44,Red Lory ,CKRD1564,,Semi Adult,Hold
Lory,Cockatoo,C45,Red Lory ,CKRF799,,Semi Adult,Hold
Lory,Lory,D01,Yellow bibbed Lory,CKRC407,,Non proven,Hold
Lory,Lory,D01,Yellow bibbed Lory,CKRC422,,Non proven,Hold
Lorikeet,Lory,D02,Olive Red collar Lorikeet,9000,,Non proven,Hold
Lorikeet,Lory,D02,Olive Swainson Lorikeet,CKRD536,,Non proven,Hold
Lorikeet,Lory,D03,Olive Swainson Lorikeet,CKRC388,,Non proven,Hold
Lorikeet,Lory,D03,Olive Swainson Lorikeet,CKRC229,,Non proven,Hold
Lorikeet,Lory,D04,Green Napped Lorikeet,CKRC314,,Non proven,Hold
Lorikeet,Lory,D04,Green Napped Lorikeet,ACEIND137,,Non proven,Hold
Lorikeet,Lory,D06,Green Napped Lorikeet,NORING,,Proven,Hold
Lorikeet,Lory,D06,Green Napped Lorikeet,YUV314,,Proven,Hold
Lory ,Lory,D07,Black Capped Lory,MAR092,,Proven,Hold
Lory ,Lory,D07,Black Capped Lory,MAR050,,Proven,Hold
Lorikeet,Lory,D08,Green Napped Lorikeet,CKRD1430,,Proven,Hold
Lorikeet,Lory,D08,Green Napped Lorikeet,CKRD1490,,Proven,Hold
Lorikeet,Lory,D09,Olive Red collar Lorikeet,CT0097,,Proven,Hold
Lorikeet,Lory,D09,Olive Swainson Lorikeet,7DNG4300,,Proven,Hold
Lory ,Lory,D10,Red Lory ,213,,Non proven,Hold
Lory ,Lory,D10,Red Lory ,YUV117,,Non proven,Hold
Lorikeet,Lory,D11,Green Napped Lorikeet,YUV400,,Proven,Hold
Lorikeet,Lory,D11,Green Napped Lorikeet,YUV287,,Proven,Hold
Lorikeet,Lory,D12,Red Collared Lorikeet,MCR011,,Proven,Hold
Lorikeet,Lory,D12,Red Collared Lorikeet,MCR021,,Proven,Hold
Lorikeet,Lory,D13,Scaly Breasted Lorikeet,CKRA125,,Non proven,Hold
Lorikeet,Lory,D13,Olive Scaly Breasted Lorikeet,TCU864,,Non proven,Hold
Lorikeet,Lory,D14,Green Napped Lorikeet,NORING,,Proven,Hold
Lorikeet,Lory,D14,Green Napped Lorikeet,SYY3032,,Proven,Hold
Lorikeet,Lory,D15,Red Collared Lorikeet,CKRD1446,,Proven,Hold
Lorikeet,Lory,D15,Red Collared Lorikeet,CKRD535,,Proven,Hold
Lorikeet,Lory,D16,Olive scaly breasted lorikeet,RRPRASATH22,,Non proven,Hold
Lorikeet,Lory,D16,Scaly Breasted Lorikeet,ACEIND053,,Non proven,Hold
Lory,Lory,D17,Violet necked Lory,CHIRP027,,Proven,Hold
Lory,Lory,D17,Violet necked Lory,JP371,,Proven,Hold
Lory ,Lory,D18,Black Capped Lory,SUNIL651,,Non proven,Hold
Lory ,Lory,D18,Black Capped Lory,SUNIL610,,Non proven,Hold
Lory,Lory,D19,Duyvenbode Lory,375,,Non proven,Hold
Lory,Lory,D19,Black Capped Lory,441,,Non proven,Hold
Lorikeet,Lory,D20,Swainson Lorikeet,CKRC320,,Non proven,Hold
Lorikeet,Lory,D20,Swainson Lorikeet,CKRD1488,,Non proven,Hold
Lory,Lory,D21,Red Lory ,ABW5157,,Non proven,Hold
Lory,Lory,D21,Red Lory ,218,,Non proven,Hold
Lory,Lory,D22,Duyvenbode Lory,394,,Non proven,Hold
Lory,Lory,D22,Yellow streaked Lory,AM-727,,Non proven,Hold
Lory,Lory,D23,Chattering Lory,CKRC392,,Non proven,Hold
Lory,Lory,D23,Black Capped Lory,SUNIL698,,Non proven,Hold
Lorikeet,Lory,D24,Olive Swainson Lorikeet,CKRB215,,Proven,Hold
Lorikeet,Lory,D24,Olive Swainson Lorikeet,TSNZ80,,Proven,Hold
Lory,Lory,D25,Red Lory ,215,,Proven,Hold
Lory,Lory,D25,Red Lory ,ABW5147,,proven,Hold
Lorikeet,Lory,D26,Olive Swainson Lorikeet,CKRC257,,Proven,Hold
Lorikeet,Lory,D26,Swainson Lorikeet,NORING,,proven,Hold
Lorikeet,Lory,D27,Red Collared Lorikeet,CKRC283,,Proven,Hold
Lorikeet,Lory,D27,Red Collared Lorikeet,CKRC202,,proven,Hold
Lorikeet,Lory,D28,Scaly Breasted Lorikeet,GF0346,,Proven,Hold
Lorikeet,Lory,D28,Scaly Breasted Lorikeet,CKRA158,,Proven,Hold
Lory,Lory,D29,Red Lory ,YUV111,,Proven,Hold
lory,Lory,D29,Red Lory ,ABW5159,,Proven,Hold
Lorikeet,Lory,D30,Swainson Lorikeet,CKRA480,,Proven,Hold
Lorikeet,Lory,D30,Swainson Lorikeet,CKRA417,,Proven,Hold
Lory ,Lory,D31,Red Lory ,204,,Proven,Hold
Lory ,Lory,D31,Red Lory ,224,,Proven,Hold
Lory ,Lory,D32,Yellow bibbed Lory,CKR182,,Proven,Hold
Lory ,Lory,D32,Yellow bibbed Lory,CKR344,,Proven,Hold
Lorikeet,Lory,D33,Swainson Lorikeet,CKRB050,,Proven,Hold
Lorikeet,Lory,D33,Swainson Lorikeet,SA256,,Proven,Hold
Lorikeet,Lory,D34,Red Collared Lorikeet,CKRC237,,Proven,Hold
Lorikeet,Lory,D34,Red Collared Lorikeet,CKRC246,,Proven,Hold
Lorikeet,Lory,D35,Olive Swainson Lorikeet,CKRB042,,Proven,Hold
Lorikeet,Lory,D35,Swainson Lorikeet,CKRC313,,proven,Hold
Lorikeet,Lory,D36,Green Napped Lorikeet,7NG2122,,Proven,Hold
Lorikeet,Lory,D36,Green Napped Lorikeet,BH7318,,Proven,Hold
Lorikeet,Lory,D37,Swainson Lorikeet,CKRC277,,Proven,Hold
Lorikeet,Lory,D37,Swainson Lorikeet,ACEIND130,,Proven,Hold
Lorikeet,Lory,D38,Red Collared Lorikeet,"HL7810,CKR182",,Proven,Hold
Lorikeet,Lory,D38,Red Collared Lorikeet,"TE4550,CKRB216",,Proven,Hold
Lorikeet,Lory,D39,Olive Swainson Lorikeet,CKR228,,Proven,Hold
Lorikeet,Lory,D39,Swainson Lorikeet,CKR378,,Proven,Hold
Lory ,Lory,D40,Red Lory ,ABW3899,,Proven,Hold
Lory ,Lory,D40,Red Lory ,ABW5146,,Proven,Hold
Lorikeet,Lory,D41,Swainson Lorikeet,CKRD1481,,Proven,Hold
Lorikeet,Lory,D41,Swainson Lorikeet,CKRD1562,,Proven,Hold
Lorikeet,Lory,D42,Red Collared Lorikeet,CKRC288,,Proven,Hold
Lorikeet,Lory,D42,Red Collared Lorikeet,CKRC281,,Proven,Hold
Lorikeet,Lory,D43,Swainson Lorikeet,CKRA443,,Proven,Hold
Lorikeet,Lory,D43,Swainson Lorikeet,GFC498,,Proven,Hold
Lorikeet,Lory,D44,Red Collared Lorikeet,CKRC199,,Proven,Hold
Lorikeet,Lory,D44,Red Collared Lorikeet,CKRC206,,Proven,Hold
Lorikeet,Lory,D45,Green Napped Lorikeet,YUV293,,Proven,Hold
Lorikeet,Lory,D45,Swainson Lorikeet,CKRC197,,Proven,Hold
Lorikeet,Lory,D46,Red Collared Lorikeet,MVF845,,Proven,Hold
Lorikeet,Lory,D46,Red Collared Lorikeet,BB858/11-126,,Proven,Hold
Lory,Lory,D47,Red Lory ,217,,Proven,Hold
Lory,Lory,D47,Red Lory ,ABW3921,,Proven,Hold
Lorikeet,Lory,D48,Red Collared Lorikeet,CKRC303,,Proven,Hold
Lorikeet,Lory,D48,Red Collared Lorikeet,CKRC291,,Proven,Hold
Lorikeet,Lory,E01,Swainson Lorikeet,SLEEJA277,,Non proven,Hold
Lorikeet,Lory,E01,Swainson Lorikeet,CKRD1406,,Non proven,Hold
Lory ,Lory,E02,Duyvenbode Lory,395,,Proven,Hold
Lory ,Lory,E02,Duyvenbode Lory,392,,Proven,Hold
Lory ,Lory,E03,Yellow bibbed Lory,MAR083,,Proven,Hold
Lory ,Lory,E03,Yellow bibbed Lory,CKR236,,Proven,Hold
Lorikeet,Lory,E04,Swainson Lorikeet,CKRC241,,Proven,Hold
Lorikeet,Lory,E04,Swainson Lorikeet,CKRC365,,Proven,Hold
Lorikeet,Lory,E05,Red Collared Lorikeet,CKRB149,,Non proven,Hold
Lorikeet,Lory,E05,Red Collared Lorikeet,CKRC225,,Non proven,Hold
Lory ,Lory,E06,Chattering Lory,CKRC399,,Non proven,Hold
Lory ,Lory,E06,Chattering Lory,CKRC395,,Non proven,Hold
Lorikeet,Lory,E07,Swainson Lorikeet,CKRD1407,,Non proven,Hold
Lorikeet,Lory,E07,Swainson Lorikeet,CKRD1487,,Non proven,Hold
Lory ,Lory,E08,Yellow bibbed Lory,CKRB123,,Proven,Hold
Lory ,Lory,E08,Yellow bibbed Lory,CKRB438,,Proven,Hold
Lory ,Lory,E09,Black Capped Lory,SUNIL637,,Non proven,Hold
Lory ,Lory,E09,Black Capped Lory,SUNIL664,,Non proven,Hold
Lorikeet,Lory,E10,Swainson Lorikeet,CKRC369,,Proven,Hold
Lorikeet,Lory,E10,Swainson Lorikeet,CKRC263,,proven,Hold
Lorikeet,Lory,E11,Red Collared Lorikeet,NJB119,,Non proven,Hold
Lorikeet,Lory,E11,Red Collared Lorikeet,NJB118,,Non proven,Hold
Lorikeet,Lory,E12,Olive Swainson Lorikeet,PSNZ84,,Proven,Hold
Lorikeet,Lory,E12,Olive Swainson Lorikeet,NORING(SPLAYLEG),,Proven,Hold
Lory,Lory,E13,Red Lory ,TER22824,,Non proven,Hold
Lory,Lory,E13,Red Lory ,22835,,Non proven,Hold
Lorikeet,Lory,E14,Swainson Lorikeet,NORING,,Proven,Hold
Lorikeet,Lory,E14,Swainson Lorikeet,CKRC272,,Proven,Hold
Lory,Lory,E15,Red Lory ,5153,,Proven,Hold
Lory,Lory,E15,Red Lory ,ABW5141,,Proven,Hold
Lorikeet,Lory,E16,Green Napped Lorikeet,ACEIND151,,Proven,Hold
Lorikeet,Lory,E16,Green Napped Lorikeet,CKRC322,,Proven,Hold
Lory,Lory,E17,Black Capped Lory,290,,Non proven,Hold
Lory,Lory,E17,Black Capped Lory,162,,Non proven,Hold
Lory,Lory,E18,Red Lory ,207,,Proven,Hold
Lory,Lory,E18,Red Lory ,220,,Proven,Hold
Lory,Lory,E19,Black Capped Lory,SUNIL692,,Proven,Hold
Lory,Lory,E19,Chattering Lory,JP514,,Proven,Hold
Lorikeet,Lory,E20,Swainson Lorikeet,CKRD1405,,Proven,Hold
Lorikeet,Lory,E20,Swainson Lorikeet,CKRD1572,,Proven,Hold
Lorikeet,Lory,E21,Swainson Lorikeet,CKRD1489,,Proven,Hold
Lorikeet,Lory,E21,Swainson Lorikeet,CKRC249,,Proven,Hold
Lorikeet,Lory,E22,Swainson Lorikeet,CKRB141,,Proven,Hold
Lorikeet,Lory,E22,Swainson Lorikeet,CKRB092,,Proven,Hold
Lory,Lory,E23,Red Lory ,ABW5160,,Proven,Hold
Lory,Lory,E23,Red Lory ,ABW5142,,Proven,Hold
Lorikeet,Lory,E24,Red Collared Lorikeet,4L7858,,Proven,Hold
Lorikeet,Lory,E24,Red Collared Lorikeet,GYYYO5078,,Proven,Hold
Lorikeet,Lory,E25,Red Collared Lorikeet,YO5067,,Proven,Hold
Lorikeet,Lory,E25,Red Collared Lorikeet,YMSBRC773,,Proven,Hold
Lory,Lory,E26,Black Capped Lory,SUNIL618,,Proven,Hold
Lory,Lory,E26,Black Capped Lory,SUNIL681,,Proven,Hold
Lory,Lory,E27,Red Lory ,ABW4849,,Proven,Hold
Lory,Lory,E27,Red Lory ,ABW5154,,Proven,Hold
Lorikeet,Lory,E28,Swainson Lorikeet,CKRB107,,Proven,Hold
Lorikeet,Lory,E28,Swainson Lorikeet,CKR364,,Proven,Hold
Lorikeet,Lory,E29,Red Collared Lorikeet,CKRC208,,Proven,Hold
Lorikeet,Lory,E29,Red Collared Lorikeet,CKRC204,,proven,Hold
Lory,Lory,E30,Red Lory ,ABW5145,,Proven,Hold
Lory,Lory,E30,Red Lory ,ABW5158,,Proven,Hold
Lorikeet,Lory,E31,Olive Swainson Lorikeet,CKRC230,,Proven,Hold
Lorikeet,Lory,E31,Swainson Lorikeet,CKRC266,,Proven,Hold
Lory,Lory,E32,Red Lory ,ABW5161,,Proven,Hold
Lory,Lory,E32,Red Lory ,202,,Proven,Hold
Lorikeet,Lory,E33,Scaly Breasted Lorikeet,CKRA127,,Proven,Hold
Lorikeet,Lory,E33,Scaly Breasted Lorikeet,CKR0110,,Proven,Hold
Lorikeet,Lory,E34,Swainson Lorikeet,CKR221,,Proven,Hold
Lorikeet,Lory,E34,Swainson Lorikeet,CKR361,,Proven,Hold
Lorikeet,Lory,E35,Red Collared Lorikeet,CKRD1478,,Proven,Hold
Lorikeet,Lory,E35,Red Collared Lorikeet,CKRD1583,,Proven,Hold
Lorikeet,Lory,E36,Olive Swainson Lorikeet,CKRB114,,Proven,Hold
Lorikeet,Lory,E36,Swainson Lorikeet,CKRD1476,,Proven,Hold
Lorikeet,Lory,E37,Green Napped Lorikeet,YUV304,,Proven,Hold
Lorikeet,Lory,E37,Green Napped Lorikeet,YUV398,,Proven,Hold
Lorikeet,Lory,E38,Swainson Lorikeet,CKR316,,Proven,Hold
Lorikeet,Lory,E38,Swainson Lorikeet,CKR248,,Proven,Hold
Lory,Lory,E39,Red Lory ,PABW324,,Proven,Hold
Lory,Lory,E39,Red Lory ,YUV40,,Proven,Hold
Lorikeet,Lory,E40,Swainson Lorikeet,CKRC411,,Proven,Hold
Lorikeet,Lory,E40,Swainson Lorikeet,CKRC309,,Proven,Hold
Lorikeet,Lory,E41,Red Collared Lorikeet,SVC107,,Proven,Hold
Lorikeet,Lory,E41,Red Collared Lorikeet,7B3328,,Proven,Hold
Lorikeet,Lory,E42,Swainson Lorikeet,CKRA438,,Proven,Hold
Lorikeet,Lory,E42,Swainson Lorikeet,CKRA435,,Proven,Hold
Lorikeet,Lory,E43,Red Collared Lorikeet,CKRC315,,Proven,Hold
Lorikeet,Lory,E43,Red Collared Lorikeet,CKRC294,,Proven,Hold
Lorikeet,Lory,E44,Green Napped Lorikeet,CKR354,,Proven,Hold
Lorikeet,Lory,E44,Green Napped Lorikeet,CKR073,,Proven,Hold
Lorikeet,Lory,E45,Scaly Breasted Lorikeet,AP8377,,Proven,Hold
Lorikeet,Lory,E45,Olive Scaly Breasted Lorikeet,TC6AQ238,,Proven,Hold
Lorikeet,Lory,E46,Green Napped Lorikeet,KOAJ1600,,Proven,Hold
Lorikeet,Lory,E46,Green Napped Lorikeet,ACEIND87,,Proven,Hold
Lorikeet,Lory,E47,Red Collared Lorikeet,CKRD1589,,Proven,Hold
Lorikeet,Lory,E47,Red Collared Lorikeet,CKRC222,,Proven,Hold
Lorikeet,Lory,E48,Green Napped Lorikeet,CKR351,,Proven,Hold
Lorikeet,Lory,E48,Green Napped Lorikeet,CKR156,,Proven,Hold
Lory,Lory,F01,Black Capped Lory,3037,,Non proven,Hold
Lory,Lory,F01,Black Capped Lory,2437,,Non proven,Hold
Lory,Lory,F02,Red Lory ,CKRD1602,,Non proven,Hold
Lory,Lory,F02,Red Lory ,CKRD1609,,Non proven,Hold
Lorikeet,Lory,F03,Olive Swainson Lorikeet,CKRE1230,,Non proven,Hold
Lorikeet,Lory,F03,Swainson Lorikeet,CKRF180,,Non proven,Hold
Lory,Lory,F04,Red Lory ,CKRD388,,Non proven,Hold
Lory,Lory,F04,Red Lory ,CKRF389,,Non proven,Hold
Lorikeet,Lory,F05,Red Collared Lorikeet,CKRC306,,Proven,Hold
Lorikeet,Lory,F05,Red Collared Lorikeet,CKRC279,,Proven,Hold
Lory,Lory,F06,Red Lory ,CKRD681,,Non proven,Hold
Lory,Lory,F06,Red Lory ,CKRD678,,Non proven,Hold
Lorikeet,Lory,F07,Swainson Lorikeet,CKRF136,,Non proven,Hold
Lorikeet,Lory,F07,Olive Swainson Lorikeet,CKRF399,,Non proven,Hold
Lory,Lory,F08,Red Lory ,CKRD1443,,Semi Adult,Hold
Lorikeet,Lory,F09,Olive Swainson Lorikeet,7K8807,,Semi Adult,Hold
Lory,Lory,F10,Red Lory ,PABW375,,Non proven,Hold
Lory ,Lory,F10,Red Lory ,YUV39,,Non proven,Hold
Lorikeet,Lory,F11,Olive Swainson Lorikeet,CKRE1950,,Semi Adult,Hold
Lory,Lory,F12,Red Lory ,221,,Semi Adult,Hold
Lory,Lory,F13,Black Capped Lory,249,,Semi Adult,Hold
Lorikeet,Lory,F14,Olive Swainson Lorikeet,CKRF383,,Non proven,Hold
Lorikeet,Lory,F14,Olive Swainson Lorikeet,CKRF387,,Non proven,Hold
Lory,Lory,F15,Red Lory ,CKRF1011,,Non proven,Hold
Lory,Lory,F15,Red Lory ,CKRD637,,Non proven,Hold
Lorikeet,Lory,F16,Swainson Lorikeet,CKRF337,,Non proven,Hold
Lorikeet,Lory,F16,Swainson Lorikeet,CKRF072,,Non proven,Hold
Lorikeet,Lory,F17,Red Collared Lorikeet,CKRF497,,Non proven,Hold
Lorikeet,Lory,F17,Red Collared Lorikeet,CKRF475,,Non proven,Hold
Lory,Lory,F18,Chattering Lory,CKRD697,,Non proven,Hold
Lory,Lory,F18,Chattering Lory,CKRD1640,,Non proven,Hold
Lorikeet,Lory,F19,Red Collared Lorikeet,CKRF338,,Non proven,Hold
Lorikeet,Lory,F19,Red Collared Lorikeet,CKRF336,,Non proven,Hold
Lorikeet,Lory,F20,Swainson Lorikeet,CKRD694,,Semi Adult,Hold
Lorikeet,Lory,F21,Red Collared Lorikeet,CKRF335,,Non proven,Hold
Lorikeet,Lory,F21,Red Collared Lorikeet,CKRF340,,Non proven,Hold
Lorikeet,Lory,F22,Olive Red collar Lorikeet,TK9114,,Non proven,Hold
Lorikeet,Lory,F22,Olive Red collar Lorikeet,TK9079,,Non proven,Hold
Lorikeet,Lory,F23,Olive Swainson Lorikeet,CKRD572,,Semi Adult,Hold
Lorikeet,Lory,F24,Red Collared Lorikeet,ACEIND115,,Non proven,Hold
Lorikeet,Lory,F24,Red Collared Lorikeet,CKRE1894,,Non proven,Hold
Lorikeet,Lory,F25,Olive Swainson Lorikeet,CKRD579,,Non proven,Hold
Lorikeet,Lory,F25,Olive Swainson Lorikeet,7L6689,,Non proven,Hold
Lory,Lory,F26,Red Lory ,CKRD508,,Non proven,Hold
Lory,Lory,F26,Red Lory ,CKRD680,,Non proven,Hold
Lorikeet,Lory,F27,Red Collared Lorikeet,TWN131013,,Non proven,Hold
Lorikeet,Lory,F27,Red Collared Lorikeet,CKRE1215,,Non proven,Hold
Lorikeet,Lory,F28,Olive Swainson Lorikeet,T066D159,,Semi Adult,Hold
Lory,Lory,F29,Red Lory ,CKRD661,,Non proven,Hold
Lory,Lory,F29,Red Lory ,ACIND163,,Non proven,Hold
Lorikeet,Lory,F30,Swainson Lorikeet,CKRC248,,Proven,Hold
Lorikeet,Lory,F30,Swainson Lorikeet,ACEIND148,,Proven,Hold
Lorikeet,Lory,F31,Red Collared Lorikeet,CKRE1853,,Non proven,Hold
Lorikeet,Lory,F31,Red Collared Lorikeet,CKR1941,,Non proven,Hold
Lory,Lory,F32,Red Lory ,CKRD1526,,Non proven,Hold
Lory,Lory,F32,Red Lory ,CKRD660,,Non proven,Hold
Lorikeet,Lory,F33,Olive Swainson Lorikeet,CKRD1576,,Non proven,Hold
Lorikeet,Lory,F33,Olive Swainson Lorikeet,7L6697,,Non proven,Hold
Lory,Lory,F34,Violet necked Lory,CKRC193,,Non proven,Hold
Lory,Lory,F34,Violet necked Lory,CKRD1394,,Non proven,Hold
Lorikeet,Lory,F35,Olive Swainson Lorikeet,CKRD1403,,Non proven,Hold
Lorikeet,Lory,F35,Olive Swainson Lorikeet,8AJO373,,Non proven,Hold
Lory,Lory,F36,Red Lory ,CKRD1425,,Non proven,Hold
Lory,Lory,F36,Red Lory ,CKRD676,,Non proven,Hold
Lorikeet,Lory,F37,Olive Swainson Lorikeet,CKRD1421,,Non proven,Hold
Lorikeet,Lory,F37,Olive Swainson Lorikeet,7000,,Non proven,Hold
Lory,Lory,F38,Red Lory ,CKRD1588,,Non proven,Hold
Lory,Lory,F38,Red Lory ,CKRD2149,,Non proven,Hold
Lorikeet,Lory,F39,Olive Swainson Lorikeet,75KZ6213,,Non proven,Hold
Lorikeet,Lory,F39,Swainson Lorikeet,CKRC297,,Non proven,Hold
Lory,Lory,F40,Violet necked Lory,CKRE1949,,Non proven,Hold
Lory,Lory,F40,Violet necked Lory,CKRD1581,,Non proven,Hold
Lorikeet,Lory,F41,Olive Swainson Lorikeet,2000,,Non proven,Hold
Lorikeet,Lory,F41,Swainson Lorikeet,ACEIND118,,Non proven,Hold
Lory,Lory,F42,Violet necked Lory,CKRD1578,,Non proven,Hold
Lory,Lory,F42,Violet necked Lory,CKRE526,,Non proven,Hold
Lory,Lory,F43,Red Lory ,CKRD1558,,Non proven,Hold
Lory,Lory,F43,Red Lory ,CKRD1539,,Non proven,Hold
Lory,Lory,F44,Violet necked Lory,CKRD1399,,Non proven,Hold
Lory,Lory,F44,Violet necked Lory,CKRD1316,,Non proven,Hold
Lorikeet,Lory,F45,Olive Swainson Lorikeet,7L6678,,Proven,Hold
Lorikeet,Lory,F45,Olive Swainson Lorikeet,T0660192,,Proven,Hold
Lorikeet,Lory,F46,Red Collared Lorikeet,CKRF474,,Non proven,Hold
Lorikeet,Lory,F46,Red Collared Lorikeet,CKRF395,,Non proven,Hold
Lory,Lory,F47,Red Lory ,ACIND142,,Non proven,Hold
Lory,Lory,F47,Red Lory ,CKRD1633,,Non proven,Hold
Lorikeet,Lory,F48,Red Collared Lorikeet,CKRF027,,Non proven,Hold
Lorikeet,Lory,F48,Red Collared Lorikeet,CKRF390,,Non proven,Hold
Lorikeet,Lory,G03,Olive Swainson Lorikeet,CKRF339,,Non proven,Hold
Lorikeet,Lory,G04,Olive Swainson Lorikeet,CKRE1892,,Semi Adult,Hold
Lorikeet,Lory,G05,Swainson Lorikeet,CKRE1579,,Semi Adult,Hold
Lorikeet,Lory,G06,Olive Swainson Lorikeet,CKRE1222,,Semi Adult,Hold
Lory,Lory,G07,Red Lory ,CKRD1449,,Semi Adult,Hold
Lorikeet,Lory,G08,Olive Swainson Lorikeet,CKRD1537,,Semi Adult,Hold
Lory,Lory,G09,Red Lory ,YUV35,,Semi Adult,Hold
Lory,Lory,G11,Black Capped Lory,NORING,,Semi Adult,Hold
Lorikeet,Lory,G12,Swainson Lorikeet,CKRD1423,,Semi Adult,Hold
Lorikeet,Lory,G17,Swainson Lorikeet,CKRD614,,Semi Adult,Hold
Lory,Lory,G18,Chattering Lory,CKRD1594,,Semi Adult,Hold
Lory,Lory,G19,Chattering Lory,CKRD1593,,Semi Adult,Hold
Lory,Lory,G25,Red Lory ,ZA08457,,Semi Adult,Hold
Lory,Lory,G26,Red Lory ,ABN3939,,Semi Adult,Hold
Lorikeet,Lory,G28,Olive Swainson Lorikeet,CKRD509,,Semi Adult,Hold
Lory,Lory,G29,Red Lory ,YUV26,,Semi Adult,Hold
Lory,Lory,G30,Red Lory ,YUV327,,Semi Adult,Hold
Lory,Lory,G31,Chattering Lory,CKRD1592,,Semi Adult,Hold
Lory,Lory,G32,Chattering Lory,CKRD670,,Semi Adult,Hold
Lory,Lory,G38,Red Lory ,CKRD673,,Non proven,Hold
Lory,Lory,G38,Red Lory ,CKRD1610,,Non proven,Hold
Lory,Lory,G40,Red Lory ,CKRD1554,,Semi Adult,Hold
Lory,Lory,G41,Chattering Lory,CKR26,,Non proven,Hold
Lory,Lory,G41,Chattering Lory,MAR068,,Non proven,Hold
Lory,Lory,G42,Red Lory ,CKRD1541,,Non proven,Hold
Lory,Lory,G42,Red Lory ,CKRD2177,,Non proven,Hold
Lory,Lory,G43,Chattering Lory,CKRC377,,Non proven,Hold
Lory,Lory,G43,Chattering Lory,CKRD1596,,Non proven,Hold
Lory,Lory,G44,Red Lory ,CKRF130,,Non proven,Hold
Lory,Lory,G44,Red Lory ,CKRF1010,,Non proven,Hold
Lory,Lory,G45,Chattering Lory,MCR086,,Non proven,Hold
Lory,Lory,G45,Chattering Lory,12R07,,Non proven,Hold
Lory,Lory,G46,Red Lory ,CKRD1527,,Non proven,Hold
Lory,Lory,G46,Red Lory ,CKRD1623,,Non proven,Hold
Lorikeet,Lory,G47,Swainson Lorikeet,CKRE1940,,Semi Adult,Hold
Lory,Lory,G48,Red Lory ,CKRD1603,,Non proven,Hold
Lory,Lory,G48,Red Lory ,CKRD1204,,Non proven,Hold
Conure,Lory,H01,Sun Conure,CKRE1619,,Non proven,Hold
Conure,Lory,H01,Sun Conure,CKRE1623,,Non proven,Hold
Conure,Lory,H02,Sun Conure,CKRE1587,,Non proven,Hold
Conure,Lory,H02,Sun Conure,CKRE1567,,Non proven,Hold
Conure,Lory,H03,Sun Conure,CKRE1320,,Non proven,Hold
Conure,Lory,H03,Sun Conure,CKRE1582,,Non proven,Hold
Conure,Lory,H04,Sun Conure,GB2866,,Non proven,Hold
Conure,Lory,H04,Sun Conure,GB3172,,Non proven,Hold
Conure,Lory,H05,Sun Conure,CKRE1618,,Non proven,Hold
Conure,Lory,H05,Sun Conure,CKRE1956,,Non proven,Hold
Conure,Lory,H06,Sun Conure,CKRE1573,,Non proven,Hold
Conure,Lory,H06,Sun Conure,CKRE1621,,Non proven,Hold
Conure,Lory,H07,Sun Conure,CKRE1290,,Non proven,Hold
Conure,Lory,H07,Sun Conure,CKRE1289,,Non proven,Hold
Conure,Lory,H08,Sun Conure,CKRE1617,,Non proven,Hold
Conure,Lory,H08,Sun Conure,CKRE1625,,Non proven,Hold
Conure,Lory,H09,Sun Conure,CKRE1592,,Non proven,Hold
Conure,Lory,H09,Sun Conure,CKRE1597,,Non proven,Hold
Conure,Lory,H10,Sun Conure,CKRE1345,,Non proven,Hold
Conure,Lory,H10,Sun Conure,CKRE1338,,Non proven,Hold
Conure,Lory,H11,Sun Conure,CKRE1613,,Non proven,Hold
